,Close,revenue,costOfRevenue,grossProfit,grossProfitRatio,ResearchAndDevelopmentExpenses,GeneralAndAdministrativeExpenses,SellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,EBITDA,EBITDARatio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,EPS,EPSDiluted,weightedAverageShsOut,weightedAverageShsOutDil
2002-11-12 16:00:00,42.71,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-13 16:00:00,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-14 16:00:00,43.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-15 16:00:00,43.64,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-18 16:00:00,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-19 16:00:00,43.55,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-20 16:00:00,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-21 16:00:00,43.37,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-22 16:00:00,43.29,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-25 16:00:00,42.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-26 16:00:00,42.21,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-27 16:00:00,42.52,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-29 16:00:00,42.27,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-02 16:00:00,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-03 16:00:00,42.25,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-04 16:00:00,43.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-05 16:00:00,42.62,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-06 16:00:00,42.98,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-09 16:00:00,43.19,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-10 16:00:00,43.83,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-11 16:00:00,43.73,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-12 16:00:00,43.85,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-13 16:00:00,43.71,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-16 16:00:00,44.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-17 16:00:00,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-18 16:00:00,43.69,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-19 16:00:00,42.85,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-20 16:00:00,43.84,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-23 16:00:00,43.85,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-24 16:00:00,43.77,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-26 16:00:00,43.72,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-27 16:00:00,43.28,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-30 16:00:00,43.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31 16:00:00,42.97,1429000000.0,1093000000.0,335000000.0,0.23443000000000003,49000000.0,220000000.0,37579000.0,244621000.0,265000000.0,1358000000.0,-36108000.0,20000000.0,-13108000.0,-0.009173,71000000.0,0.049685,3000000.0,3000000.0,0.0020989999999999997,0.0,3000000.0,0.0020989999999999997,0.09,0.09,407000000.0,407000000.0
2003-01-02 16:00:00,43.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-03 16:00:00,43.43,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-06 16:00:00,43.92,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-07 16:00:00,43.25,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-08 16:00:00,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-09 16:00:00,42.89,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-10 16:00:00,43.07,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-13 16:00:00,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-14 16:00:00,43.18,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-15 16:00:00,42.95,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-16 16:00:00,43.44,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-17 16:00:00,43.52,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-21 16:00:00,43.01,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-22 16:00:00,42.57,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-23 16:00:00,42.72,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-24 16:00:00,42.11,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-27 16:00:00,41.53,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-28 16:00:00,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-29 16:00:00,42.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-30 16:00:00,42.25,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-31 16:00:00,42.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-03 16:00:00,42.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-04 16:00:00,42.96,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-05 16:00:00,42.65,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-06 16:00:00,42.43,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-07 16:00:00,41.99,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-10 16:00:00,42.44,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-11 16:00:00,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-12 16:00:00,41.66,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-13 16:00:00,41.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-14 16:00:00,41.85,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-18 16:00:00,42.31,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-19 16:00:00,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-20 16:00:00,41.73,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-21 16:00:00,42.12,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-24 16:00:00,41.45,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-25 16:00:00,41.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-26 16:00:00,41.28,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-27 16:00:00,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-28 16:00:00,40.93,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-03 16:00:00,40.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-04 16:00:00,39.95,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-05 16:00:00,40.49,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-06 16:00:00,40.08,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-07 16:00:00,40.48,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-10 16:00:00,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-11 16:00:00,40.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-12 16:00:00,40.98,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-13 16:00:00,41.74,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-14 16:00:00,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-17 16:00:00,42.75,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-18 16:00:00,43.31,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-19 16:00:00,43.96,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-20 16:00:00,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-21 16:00:00,44.45,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-24 16:00:00,43.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-25 16:00:00,44.01,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-26 16:00:00,44.17,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-27 16:00:00,44.39,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-28 16:00:00,44.32,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31 16:00:00,44.53,1084000000.0,813000000.0,271000000.0,0.25,50000000.0,180000000.0,28227000.0,210255000.0,231000000.0,1044000000.0,-36511000.0,20000000.0,-26511000.0,-0.024457,39000000.0,0.035977999999999996,3000000.0,-10000000.0,-0.009225,0.0,-10000000.0,-0.009225,0.03,0.03,389000000.0,389000000.0
2003-04-01 16:00:00,44.76,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-02 16:00:00,45.06,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-03 16:00:00,44.72,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-04 16:00:00,45.08,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-07 16:00:00,44.71,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-08 16:00:00,44.95,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-09 16:00:00,44.65,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-10 16:00:00,44.39,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-11 16:00:00,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-14 16:00:00,44.98,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-15 16:00:00,44.94,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-16 16:00:00,44.55,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-17 16:00:00,44.63,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-21 16:00:00,44.72,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-22 16:00:00,45.57,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-23 16:00:00,45.28,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-24 16:00:00,44.94,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-25 16:00:00,44.57,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-28 16:00:00,45.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-29 16:00:00,45.43,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-30 16:00:00,44.93,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-01 16:00:00,44.94,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-02 16:00:00,45.08,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-05 16:00:00,45.07,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-06 16:00:00,44.85,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-07 16:00:00,44.93,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-08 16:00:00,44.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-09 16:00:00,44.75,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-12 16:00:00,44.44,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-13 16:00:00,43.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-14 16:00:00,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-15 16:00:00,44.95,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-16 16:00:00,45.16,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-19 16:00:00,45.02,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-20 16:00:00,44.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-21 16:00:00,44.72,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-22 16:00:00,44.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-23 16:00:00,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-27 16:00:00,45.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-28 16:00:00,45.89,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-29 16:00:00,45.57,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-30 16:00:00,45.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-02 16:00:00,45.66,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-03 16:00:00,46.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-04 16:00:00,46.19,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-05 16:00:00,45.69,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-06 16:00:00,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-09 16:00:00,45.29,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-10 16:00:00,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-11 16:00:00,45.25,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-12 16:00:00,45.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-13 16:00:00,45.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-16 16:00:00,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-17 16:00:00,45.95,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-18 16:00:00,45.77,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-19 16:00:00,45.21,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-20 16:00:00,45.62,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-23 16:00:00,45.75,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-24 16:00:00,46.19,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-25 16:00:00,45.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-26 16:00:00,45.14,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-27 16:00:00,44.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30 16:00:00,44.59,1100000000.0,826000000.0,274000000.0,0.24909099999999998,52000000.0,179000000.0,25326000.0,210282000.0,232000000.0,1058000000.0,-34367000.0,19000000.0,-58367000.0,-0.053061000000000004,42000000.0,0.038182,4000000.0,-43000000.0,-0.039091,0.0,-43000000.0,-0.039091,0.04,0.04,394000000.0,394000000.0
2003-07-01 16:00:00,44.98,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-02 16:00:00,45.06,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-03 16:00:00,44.98,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-07 16:00:00,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-08 16:00:00,45.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-09 16:00:00,44.25,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-10 16:00:00,44.18,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-11 16:00:00,44.28,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-14 16:00:00,44.17,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-15 16:00:00,44.38,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-16 16:00:00,44.29,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-17 16:00:00,44.07,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-18 16:00:00,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-21 16:00:00,44.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-22 16:00:00,44.75,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-23 16:00:00,44.45,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-24 16:00:00,44.12,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-25 16:00:00,44.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-28 16:00:00,44.16,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-29 16:00:00,43.55,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-30 16:00:00,43.88,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-31 16:00:00,43.94,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-01 16:00:00,43.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-04 16:00:00,43.92,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-05 16:00:00,43.77,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-06 16:00:00,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-07 16:00:00,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-08 16:00:00,44.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-11 16:00:00,44.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-12 16:00:00,44.71,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-13 16:00:00,44.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-14 16:00:00,44.45,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-15 16:00:00,44.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-18 16:00:00,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-19 16:00:00,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-20 16:00:00,43.69,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-21 16:00:00,43.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-22 16:00:00,43.36,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-25 16:00:00,43.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-26 16:00:00,43.84,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-27 16:00:00,43.63,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-28 16:00:00,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-29 16:00:00,43.65,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-02 16:00:00,44.04,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-03 16:00:00,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-04 16:00:00,45.72,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-05 16:00:00,45.49,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-08 16:00:00,45.81,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-09 16:00:00,45.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-10 16:00:00,45.48,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-11 16:00:00,45.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-12 16:00:00,45.96,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-15 16:00:00,45.87,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-16 16:00:00,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-17 16:00:00,46.25,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-18 16:00:00,46.63,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-19 16:00:00,46.34,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-22 16:00:00,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-23 16:00:00,46.16,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-24 16:00:00,46.19,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-25 16:00:00,46.08,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-26 16:00:00,45.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-29 16:00:00,46.45,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30 16:00:00,46.41,1134000000.0,849000000.0,286000000.0,0.252205,54000000.0,179000000.0,28943000.0,211497000.0,234000000.0,1083000000.0,-29802000.0,18000000.0,5198000.0,0.004584,52000000.0,0.045855,2000000.0,17000000.0,0.014990999999999999,1000000.0,16000000.0,0.014109,-0.17,-0.17,390000000.0,390000000.0
2003-10-01 16:00:00,46.99,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-02 16:00:00,47.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-03 16:00:00,47.45,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-06 16:00:00,47.01,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-07 16:00:00,47.55,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-08 16:00:00,47.49,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-09 16:00:00,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-10 16:00:00,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-13 16:00:00,47.75,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-14 16:00:00,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-15 16:00:00,47.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-16 16:00:00,48.15,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-17 16:00:00,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-20 16:00:00,47.99,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-21 16:00:00,47.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-22 16:00:00,47.63,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-23 16:00:00,47.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-24 16:00:00,48.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-27 16:00:00,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-28 16:00:00,48.75,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-29 16:00:00,48.63,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-30 16:00:00,48.97,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-31 16:00:00,49.15,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-03 16:00:00,48.75,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-04 16:00:00,48.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-05 16:00:00,48.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-06 16:00:00,48.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-07 16:00:00,48.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-10 16:00:00,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-11 16:00:00,47.97,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-12 16:00:00,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-13 16:00:00,48.18,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-14 16:00:00,47.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-17 16:00:00,48.02,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-18 16:00:00,47.83,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-19 16:00:00,48.04,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-20 16:00:00,47.71,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-21 16:00:00,47.88,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-24 16:00:00,48.31,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-25 16:00:00,48.44,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-26 16:00:00,47.94,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-28 16:00:00,48.12,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-01 16:00:00,48.52,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-02 16:00:00,48.47,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-03 16:00:00,48.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-04 16:00:00,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-05 16:00:00,48.26,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-08 16:00:00,48.43,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-09 16:00:00,48.29,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-10 16:00:00,48.44,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-11 16:00:00,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-12 16:00:00,48.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-15 16:00:00,48.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-16 16:00:00,49.33,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-17 16:00:00,49.19,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-18 16:00:00,49.66,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-19 16:00:00,48.76,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-22 16:00:00,49.08,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-23 16:00:00,49.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-24 16:00:00,49.17,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-26 16:00:00,49.12,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-29 16:00:00,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-30 16:00:00,49.84,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31 16:00:00,49.94,1946000000.0,1519000000.0,427000000.0,0.21942399999999998,52000000.0,237000000.0,40291000.0,0.0,289000000.0,1808000000.0,-29299000.0,22000000.0,67701000.0,0.034789999999999995,138000000.0,0.07091499999999999,-2000000.0,76000000.0,0.039054000000000005,2000000.0,73000000.0,0.037513,0.17,0.17,425000000.0,425000000.0
2004-01-02 16:00:00,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-05 16:00:00,49.74,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-06 16:00:00,49.49,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-07 16:00:00,49.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-08 16:00:00,49.57,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-09 16:00:00,49.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-12 16:00:00,50.13,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-13 16:00:00,49.85,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-14 16:00:00,50.02,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-15 16:00:00,49.76,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-16 16:00:00,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-20 16:00:00,49.34,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-21 16:00:00,49.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-22 16:00:00,49.62,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-23 16:00:00,49.18,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-26 16:00:00,49.92,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-27 16:00:00,49.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-28 16:00:00,49.31,,,,,,,,,,,,,,,,,,,,,,,,,,
